tstp,temperature(℃)
2018/8/4,32.4
2018/8/4,32.6
2018/8/4,32.8
2018/8/4,32.7
2018/8/4,32.4
2018/8/4,32.3
2018/8/4,32.7
2018/8/4,31.8
2018/8/4,31.1
2018/8/4,30.5
2018/8/4,30.2
2018/8/4,29.9
2018/8/4,29.7
2018/8/4,29.6
2018/8/5,29.1
2018/8/5,29.1
2018/8/5,29
2018/8/5,28.9
2018/8/5,29
2018/8/5,28.3
2018/8/5,28.7
2018/8/5,29.9
2018/8/5,30.9
2018/8/5,31.9
2018/8/5,32.7
2018/8/5,33.4
2018/8/5,33.2
2018/8/5,33.3
2018/8/5,32.4
2018/8/5,31
2018/8/5,30.7
2018/8/5,29.5
2018/8/5,29
2018/8/5,29.3
2018/8/5,29.4
2018/8/5,28.7
2018/8/5,28.8
2018/8/5,28.5
2018/8/6,28.7
2018/8/6,28.5
2018/8/6,28.3
2018/8/6,28.1
2018/8/6,28.1
2018/8/6,28.4
2018/8/6,28.5
2018/8/6,29.3
2018/8/6,30.3
2018/8/6,31.6
2018/8/6,32.2
2018/8/6,32.6
2018/8/6,33
2018/8/6,32.9
2018/8/6,32.6
2018/8/6,32.2
2018/8/6,31.6
2018/8/6,31.3
2018/8/6,30.7
2018/8/6,30.3
2018/8/6,30.3
2018/8/6,29.4
2018/8/6,29.2
2018/8/6,28.9
2018/8/7,28.5
2018/8/7,28.1
2018/8/7,28.1
2018/8/7,28.1
2018/8/7,28.1
2018/8/7,28.3
2018/8/7,28.4
2018/8/7,29.2
2018/8/7,30.4
2018/8/7,31.2
2018/8/7,31.8
2018/8/7,32
2018/8/7,32.5
2018/8/7,32.6
2018/8/7,32.7
2018/8/7,32.2
2018/8/7,32.1
2018/8/7,31.8
2018/8/7,31
2018/8/7,30.5
2018/8/7,30.4
2018/8/7,30.3
2018/8/7,30.1
2018/8/7,29.6
2018/8/8,29.5
2018/8/8,29.5
2018/8/8,29.3
2018/8/8,29.1
2018/8/8,28.9
2018/8/8,28.7
2018/8/8,28.8
2018/8/8,29.5
2018/8/8,30.3
2018/8/8,31.4
2018/8/8,31.8
2018/8/8,32.3
2018/8/8,33.1
2018/8/8,33.5
2018/8/8,33.1
2018/8/8,32.1
2018/8/8,31.6
2018/8/8,31.4
2018/8/8,31.1
2018/8/8,30.6
2018/8/8,30.2
2018/8/8,30
2018/8/8,29.9
2018/8/8,29.5
2018/8/9,29
2018/8/9,29
2018/8/9,28.8
2018/8/9,28.7
2018/8/9,28.6
2018/8/9,28.7
2018/8/9,28.8
2018/8/9,29.1
2018/8/9,29.6
2018/8/9,30.5
2018/8/9,31.5
2018/8/9,31.4
2018/8/9,32.2
2018/8/9,33.1
2018/8/9,33.1
2018/8/9,32.4
2018/8/9,32.1
2018/8/9,31.6
2018/8/9,30.9
2018/8/9,30.6
2018/8/9,30.4
2018/8/9,30.2
2018/8/9,29.8
2018/8/9,29.2
2018/8/10,28.8
2018/8/10,28.6
2018/8/10,28.4
2018/8/10,28.4
2018/8/10,28.5
2018/8/10,28.6
2018/8/10,28.6
2018/8/10,29.3
2018/8/10,30.3
2018/8/10,31
2018/8/10,31.6
2018/8/10,32.6
2018/8/10,32.9
2018/8/10,32.9
2018/8/10,32.9
2018/8/10,32.7
2018/8/10,32.1
2018/8/10,31.4
2018/8/10,30.6
2018/8/10,30.1
2018/8/10,29.9
2018/8/10,29.8
2018/8/10,29.5
2018/8/10,29.3
2018/8/11,29.1
2018/8/11,29
2018/8/11,28.7
2018/8/11,28.4
2018/8/11,28.2
2018/8/11,28
2018/8/11,28.3
2018/8/11,28.9
2018/8/11,30.1
2018/8/11,30.9
2018/8/11,31.7
2018/8/11,32
2018/8/11,32.5
2018/8/11,32.7
2018/8/11,32.4
2018/8/11,31.9
2018/8/11,31.8
2018/8/11,31.4
2018/8/11,30.6
2018/8/11,30.2
2018/8/11,30
2018/8/11,29.8
2018/8/11,29.5
2018/8/11,29.3
2018/8/12,29.3
2018/8/12,29.2
2018/8/12,29
2018/8/12,28.9
2018/8/12,28.8
2018/8/12,28.6
2018/8/12,28.8
2018/8/12,29.2
2018/8/12,29.9
2018/8/12,30.1
2018/8/12,29.9
2018/8/12,30.4
2018/8/12,31.7
2018/8/12,32.4
2018/8/12,32.6
2018/8/12,32.5
2018/8/12,31.9
2018/8/12,31.2
2018/8/12,30.8
2018/8/12,30.5
2018/8/12,30.6
2018/8/12,30.2
2018/8/12,29.9
2018/8/12,29.6
2018/8/13,29.5
2018/8/13,29.4
2018/8/13,29.3
2018/8/13,29.3
2018/8/13,29.3
2018/8/13,29.1
2018/8/13,29.3
2018/8/13,30
2018/8/13,30.8
2018/8/13,31.7
2018/8/13,32
2018/8/13,32.5
2018/8/13,33.1
2018/8/13,32.6
2018/8/13,31.4
2018/8/13,30.8
2018/8/13,29.8
2018/8/13,26.8
2018/8/13,28.9
2018/8/13,29.1
2018/8/13,28.8
2018/8/13,28.5
2018/8/13,28.3
2018/8/13,28.2
2018/8/14,27.9
2018/8/14,27.8
2018/8/14,27.7
2018/8/14,27.5
2018/8/14,27.5
2018/8/14,27.5
2018/8/14,28.1
2018/8/14,29.5
2018/8/14,30.5
2018/8/14,31.4
2018/8/14,32.3
2018/8/14,31.8
2018/8/14,32
2018/8/14,31.4
2018/8/14,30
2018/8/14,29.7
2018/8/14,29
2018/8/14,27.8
2018/8/14,27.6
2018/8/14,28
2018/8/14,27.7
2018/8/14,27.5
2018/8/14,27.3
2018/8/14,27.3
2018/8/15,27.2
2018/8/15,27.1
2018/8/15,27.1
2018/8/15,27.2
2018/8/15,27.2
2018/8/15,27.2
2018/8/15,27.3
2018/8/15,27.9
2018/8/15,29
2018/8/15,29
2018/8/15,29.5
2018/8/15,30.2
2018/8/15,30.6
2018/8/15,30.5
2018/8/15,30.2
2018/8/15,30.2
2018/8/15,30.8
2018/8/15,30.3
2018/8/15,29.8
2018/8/15,29.3
2018/8/15,28.9
2018/8/15,28.7
2018/8/15,28.8
2018/8/15,28.6
2018/8/16,28.4
2018/8/16,28.2
2018/8/16,28.1
2018/8/16,27.7
2018/8/16,27.9
2018/8/16,27.5
2018/8/16,27.7
2018/8/16,29
2018/8/16,30
2018/8/16,30.6
2018/8/16,30.7
2018/8/16,28.8
2018/8/16,29.7
2018/8/16,29.9
2018/8/16,30.8
2018/8/16,30.8
2018/8/16,30.4
2018/8/16,30.3
2018/8/16,29.8
2018/8/16,29.6
2018/8/16,29.5
2018/8/16,29.4
2018/8/16,29.2
2018/8/16,28.9
2018/8/17,28.4
2018/8/17,28.3
2018/8/17,28
2018/8/17,27.8
2018/8/17,27.9
2018/8/17,28
2018/8/17,28.2
2018/8/17,28.8
2018/8/17,30
2018/8/17,31
2018/8/17,31.6
2018/8/17,32.2
2018/8/17,32.3
2018/8/17,31.8
2018/8/17,32.2
2018/8/17,31.7
2018/8/17,31.4
2018/8/17,30.9
2018/8/17,30.6
2018/8/17,30.2
2018/8/17,29.9
2018/8/17,29.3
2018/8/17,29.1
2018/8/17,29.1
2018/8/18,29
2018/8/18,28.8
2018/8/18,28.7
2018/8/18,28.6
2018/8/18,28.4
2018/8/18,28.3
2018/8/18,28.7
2018/8/18,29.6
2018/8/18,30.4
2018/8/18,31.2
2018/8/18,31.5
2018/8/18,31.1
2018/8/18,31.6
2018/8/18,31.7
2018/8/18,30.6
2018/8/18,30.5
2018/8/18,29.2
2018/8/18,29.6
2018/8/18,29.2
2018/8/18,30.2
2018/8/18,29.7
2018/8/18,29.5
2018/8/18,29.4
2018/8/18,29.1
2018/8/19,28.9
2018/8/19,28.8
2018/8/19,28.6
2018/8/19,28.4
2018/8/19,28.2
2018/8/19,28
2018/8/19,28.1
2018/8/19,28.6
2018/8/19,29.7
2018/8/19,30.5
2018/8/19,31
2018/8/19,30.7
2018/8/19,31.1
2018/8/19,30.3
2018/8/19,29.7
2018/8/19,29.3
2018/8/19,28.5
2018/8/19,28.9
2018/8/19,29.3
2018/8/19,29.1
2018/8/19,28.7
2018/8/19,28.3
2018/8/19,27.9
2018/8/19,27.8
2018/8/20,27.6
2018/8/20,27.6
2018/8/20,27.6
2018/8/20,27.7
2018/8/20,27.7
2018/8/20,27.7
2018/8/20,27.5
2018/8/20,28.3
2018/8/20,29.3
2018/8/20,30.2
2018/8/20,31.3
2018/8/20,31.8
2018/8/20,31.8
2018/8/20,32
2018/8/20,31.9
2018/8/20,31.6
2018/8/20,31.4
2018/8/20,30.6
2018/8/20,28.9
2018/8/20,28.6
2018/8/20,28.3
2018/8/20,28.2
2018/8/20,28.2
2018/8/20,28.2
2018/8/21,27.9
2018/8/21,27.8
2018/8/21,27.9
2018/8/21,27.9
2018/8/21,28
2018/8/21,27.8
2018/8/21,28.1
2018/8/21,28.9
2018/8/21,29.3
2018/8/21,30.4
2018/8/21,31.2
2018/8/21,31.9
2018/8/21,31.8
2018/8/21,31.6
2018/8/21,31.4
2018/8/21,31.6
2018/8/21,31.1
2018/8/21,30.4
2018/8/21,30
2018/8/21,29
2018/8/21,29.2
2018/8/21,29.7
2018/8/21,29.2
2018/8/21,28.7
2018/8/22,28.7
2018/8/22,28.8
2018/8/22,28.4
2018/8/22,28.7
2018/8/22,29.1
2018/8/22,29.5
2018/8/22,29.5
2018/8/22,29.5
2018/8/22,30.2
2018/8/22,30.2
2018/8/22,29.5
2018/8/22,29.1
2018/8/22,30
2018/8/22,30.7
2018/8/22,30.4
2018/8/22,30.4
2018/8/22,30.3
2018/8/22,30.4
2018/8/22,31
2018/8/22,29.9
2018/8/22,30
2018/8/22,30.7
2018/8/22,30.1
2018/8/22,30.2
2018/8/23,29.7
2018/8/23,29.4
2018/8/23,29.1
2018/8/23,29.3
2018/8/23,29
2018/8/23,29.3
2018/8/23,29.4
2018/8/23,29.1
2018/8/23,29.6
2018/8/23,30.3
2018/8/23,30.6
2018/8/23,31.6
2018/8/23,32.3
2018/8/23,32.2
2018/8/23,31.3
2018/8/23,29.8
2018/8/23,29.3
2018/8/23,29.5
2018/8/23,29.6
2018/8/23,30.1
2018/8/23,27.9
2018/8/23,27.1
2018/8/23,26.9
2018/8/23,26.9
2018/8/24,27.2
2018/8/24,27.6
2018/8/24,27.9
2018/8/24,27.9
2018/8/24,28.2
2018/8/24,28.4
2018/8/24,28.2
2018/8/24,28.1
2018/8/24,28.3
2018/8/24,28.8
2018/8/24,28.1
2018/8/24,28.2
2018/8/24,27.9
2018/8/24,28.1
2018/8/24,28.2
2018/8/24,29
2018/8/24,29.4
2018/8/24,29.9
2018/8/24,29.4
2018/8/24,29.4
2018/8/24,29.4
2018/8/24,29.6
2018/8/24,29.6
2018/8/24,29.6
2018/8/25,29.5
2018/8/25,29.5
2018/8/25,29.6
2018/8/25,29.7
2018/8/25,29.7
2018/8/25,29.8
2018/8/25,29.8
2018/8/25,29.2
2018/8/25,28.3
2018/8/25,28.8
2018/8/25,30
2018/8/25,29.9
2018/8/25,29.8
2018/8/25,30.5
2018/8/25,30.2
2018/8/25,30
2018/8/25,29.2
2018/8/25,29.8
2018/8/25,30.2
2018/8/25,30.1
2018/8/25,30.4
2018/8/25,30.6
2018/8/25,30.2
2018/8/25,29.8
2018/8/26,29.1
2018/8/26,28.5
2018/8/26,28.6
2018/8/26,28.3
2018/8/26,28.1
2018/8/26,27.9
2018/8/26,27.9
2018/8/26,28.3
2018/8/26,28.8
2018/8/26,29.5
2018/8/26,29.5
2018/8/26,29
2018/8/26,28.2
2018/8/26,29.1
2018/8/26,30.3
2018/8/26,29.8
2018/8/26,29.3
2018/8/26,30
2018/8/26,30.3
2018/8/26,29.3
2018/8/26,28.7
2018/8/26,28
2018/8/26,27.8
2018/8/26,27.8
2018/8/27,27.7
2018/8/27,28
2018/8/27,27.6
2018/8/27,27.3
2018/8/27,27.3
2018/8/27,27.2
2018/8/27,27.3
2018/8/27,27.8
2018/8/27,28
2018/8/27,28
2018/8/27,28.2
2018/8/27,29.5
2018/8/27,30.2
2018/8/27,30.8
2018/8/27,30.4
2018/8/27,29.3
2018/8/27,27.9
2018/8/27,27.8
2018/8/27,27.5
2018/8/27,27.4
2018/8/27,27.3
2018/8/27,27.2
2018/8/27,27
2018/8/27,26.9
2018/8/28,26.8
2018/8/28,27.1
2018/8/28,26.8
2018/8/28,26.5
2018/8/28,26.6
2018/8/28,27.3
2018/8/28,27.4
2018/8/28,26.4
2018/8/28,27.2
2018/8/28,27
2018/8/28,27.1
2018/8/28,27.6
2018/8/28,28
2018/8/28,27.9
2018/8/28,28.3
2018/8/28,28.1
2018/8/28,27.9
2018/8/28,27.1
2018/8/28,26.1
2018/8/28,26
2018/8/28,25.6
2018/8/28,25.9
2018/8/28,26.4
2018/8/28,26.5
2018/8/29,26.7
2018/8/29,26
2018/8/29,26
2018/8/29,26.3
2018/8/29,26.4
2018/8/29,26.4
2018/8/29,26.2
2018/8/29,26.2
2018/8/29,26.3
2018/8/29,26.5
2018/8/29,27
2018/8/29,27.6
2018/8/29,28.3
2018/8/29,29.9
2018/8/29,29.8
2018/8/29,27.9
2018/8/29,27.4
2018/8/29,27.3
2018/8/29,27.1
2018/8/29,26.9
2018/8/29,26.7
2018/8/29,26.5
2018/8/29,26.5
2018/8/29,26.4
2018/8/30,26.5
2018/8/30,26.1
2018/8/30,25.9
2018/8/30,25.8
2018/8/30,26.4
2018/8/30,26.2
2018/8/30,26.5
2018/8/30,27.4
2018/8/30,27.5
2018/8/30,27.7
2018/8/30,28.2
2018/8/30,29
2018/8/30,29.7
2018/8/30,29.7
2018/8/30,29
2018/8/30,28.8
2018/8/30,28.5
2018/8/30,28.2
2018/8/30,27.9
2018/8/30,27.7
2018/8/30,27.7
2018/8/30,27.5
2018/8/30,27.5
2018/8/30,27.4
2018/8/31,27.3
2018/8/31,26.9
2018/8/31,26.8
2018/8/31,26.7
2018/8/31,26.8
2018/8/31,26.5
2018/8/31,26.5
2018/8/31,26.6
2018/8/31,27.1
2018/8/31,27.5
2018/8/31,28.7
2018/8/31,29.4
2018/8/31,30
2018/8/31,29.8
2018/8/31,30.1
2018/8/31,29.1
2018/8/31,28.8
2018/8/31,28.6
2018/8/31,28.5
2018/8/31,28.4
2018/8/31,28.4
2018/8/31,28.4
2018/8/31,28.3
2018/8/31,28.1
2018/9/1,28.1
2018/9/1,27.9
2018/9/1,27.8
2018/9/1,27.5
2018/9/1,27.5
2018/9/1,27.5
2018/9/1,27.6
2018/9/1,28.3
2018/9/1,29.2
2018/9/1,29.6
2018/9/1,30
2018/9/1,30.8
2018/9/1,31.4
2018/9/1,31.5
2018/9/1,31.5
2018/9/1,31.1
2018/9/1,30.7
2018/9/1,29.6
2018/9/1,28.9
2018/9/1,28.7
2018/9/1,28.7
2018/9/1,28.7
2018/9/1,28.4
2018/9/1,28.3
2018/9/2,28.3
2018/9/2,28.4
2018/9/2,28.2
2018/9/2,27.8
2018/9/2,27.7
2018/9/2,27.5
2018/9/2,27.5
2018/9/2,28.3
2018/9/2,29.1
2018/9/2,29.7
2018/9/2,30.5
2018/9/2,31.3
2018/9/2,31.6
2018/9/2,31.5
2018/9/2,31.2
2018/9/2,30.9
2018/9/2,30.7
2018/9/2,29.8
2018/9/2,29.2
2018/9/2,29.2
2018/9/2,29.1
2018/9/2,28.8
2018/9/2,28.3
2018/9/2,28.1
2018/9/3,28.1
2018/9/3,27.9
2018/9/3,27.7
2018/9/3,27.6
2018/9/3,27.1
2018/9/3,26.8
2018/9/3,27.2
2018/9/3,28.1
2018/9/3,29.4
2018/9/3,30.4
2018/9/3,31.4
2018/9/3,31.6
2018/9/3,31.4
2018/9/3,31.6
2018/9/3,31.4
2018/9/3,31
2018/9/3,30.5
2018/9/3,29.8
2018/9/3,29
2018/9/3,28.9
2018/9/3,28.8
2018/9/3,28.5
2018/9/3,28.3
2018/9/3,27.9
2018/9/4,27.8
2018/9/4,27.5
2018/9/4,27.4
2018/9/4,27.2
2018/9/4,27.2
2018/9/4,27.2
2018/9/4,27.4
2018/9/4,28.6
2018/9/4,30.1
2018/9/4,31
2018/9/4,31.9
2018/9/4,32.7
2018/9/4,33.5
2018/9/4,33.4
2018/9/4,31.4
2018/9/4,29.7
2018/9/4,28.7
2018/9/4,27.8
2018/9/4,27.3
2018/9/4,27.3
2018/9/4,27.1
2018/9/4,26.9
2018/9/4,26.8
2018/9/4,26.5
2018/9/5,26.4
2018/9/5,26.3
2018/9/5,26.3
2018/9/5,26.3
2018/9/5,26.3
2018/9/5,26.3
2018/9/5,26.5
2018/9/5,26.9
2018/9/5,27.4
2018/9/5,28
2018/9/5,29.1
2018/9/5,29.6
2018/9/5,30
2018/9/5,28.4
2018/9/5,27.9
2018/9/5,28.3
2018/9/5,29
2018/9/5,28.7
2018/9/5,28
2018/9/5,27.4
2018/9/5,27.1
2018/9/5,27
2018/9/5,27
2018/9/5,26.8
2018/9/6,26.6
2018/9/6,26.5
2018/9/6,26.4
2018/9/6,26.2
2018/9/6,26
2018/9/6,25.8
2018/9/6,25.8
2018/9/6,26.4
2018/9/6,27.2
2018/9/6,28.1
2018/9/6,28.5
2018/9/6,29.3
2018/9/6,29.4
2018/9/6,29.5
2018/9/6,29.4
2018/9/6,28.8
2018/9/6,28.3
2018/9/6,27.9
2018/9/6,27.5
2018/9/6,26.9
2018/9/6,26.2
2018/9/6,26.2
2018/9/6,26.2
2018/9/6,26.2
2018/9/7,26
2018/9/7,26.1
2018/9/7,26.1
2018/9/7,25.8
2018/9/7,25.5
2018/9/7,25.6
2018/9/7,25.5
2018/9/7,26.2
2018/9/7,27.1
2018/9/7,28.2
2018/9/7,28.5
2018/9/7,28.6
2018/9/7,29.2
2018/9/7,29.1
2018/9/7,29.2
2018/9/7,28.1
2018/9/7,27.9
2018/9/7,27.8
2018/9/7,27.4
2018/9/7,27.1
2018/9/7,26.9
2018/9/7,25.6
2018/9/7,25.2
2018/9/7,25.3
2018/9/8,25.5
2018/9/8,25.2
2018/9/8,25.1
2018/9/8,25.1
2018/9/8,25
2018/9/8,24.9
2018/9/8,25.1
2018/9/8,25.5
2018/9/8,25.3
2018/9/8,27.1
2018/9/8,27.3
2018/9/8,27.2
2018/9/8,27.2
2018/9/8,27.9
2018/9/8,27.4
2018/9/8,26.8
2018/9/8,26.2
2018/9/8,25.9
2018/9/8,25.4
2018/9/8,25
2018/9/8,25
2018/9/8,24.7
2018/9/8,24.4
2018/9/8,24.2
2018/9/9,24.1
2018/9/9,24.1
2018/9/9,24
2018/9/9,24.1
2018/9/9,23.9
2018/9/9,23.8
2018/9/9,23.8
2018/9/9,24.6
2018/9/9,24.9
2018/9/9,24.5
2018/9/9,24.8
2018/9/9,25
2018/9/9,25
2018/9/9,24.6
2018/9/9,24.1
2018/9/9,23.5
2018/9/9,24.2
2018/9/9,23.5
2018/9/9,23.1
2018/9/9,22.8
2018/9/9,22.6
2018/9/9,22.6
2018/9/9,22.5
2018/9/9,22.5
2018/9/10,22.3
2018/9/10,22
2018/9/10,21.8
2018/9/10,21.8
2018/9/10,21.6
2018/9/10,21.3
2018/9/10,21.4
2018/9/10,23.2
2018/9/10,24.3
2018/9/10,25
2018/9/10,26.4
2018/9/10,27.4
2018/9/10,27.7
2018/9/10,27.7
2018/9/10,27.2
2018/9/10,26.7
2018/9/10,26.2
2018/9/10,25.4
2018/9/10,24.9
2018/9/10,24.7
2018/9/10,24.6
2018/9/10,24.4
2018/9/10,24.2
2018/9/10,24
2018/9/11,23.8
2018/9/11,23.7
2018/9/11,23.8
2018/9/11,23.8
2018/9/11,24.2
2018/9/11,24.5
2018/9/11,24.8
2018/9/11,25
2018/9/11,25.9
2018/9/11,27
2018/9/11,27.3
2018/9/11,28.4
2018/9/11,28.3
2018/9/11,27.3
2018/9/11,27.7
2018/9/11,27.5
2018/9/11,27.4
2018/9/11,26.5
2018/9/11,26.1
2018/9/11,25.9
2018/9/11,26.2
2018/9/11,26.3
2018/9/11,25.5
2018/9/11,25.6
2018/9/12,25.5
2018/9/12,25.4
2018/9/12,25.3
2018/9/12,25.4
2018/9/12,26.1
2018/9/12,26.6
2018/9/12,27.1
2018/9/12,26.2
2018/9/12,25.9
2018/9/12,26.5
2018/9/12,26.4
2018/9/12,26.4
2018/9/12,26.5
2018/9/12,27
2018/9/12,27.3
2018/9/12,27
2018/9/12,26.4
2018/9/12,26.2
2018/9/12,26.1
2018/9/12,26.4
2018/9/12,26.6
2018/9/12,26.9
2018/9/12,26.9
2018/9/12,27.1
2018/9/13,27.5
2018/9/13,27.8
2018/9/13,27.8
2018/9/13,27.9
2018/9/13,27.9
2018/9/13,27.9
2018/9/13,27.2
2018/9/13,26.8
2018/9/13,26.6
2018/9/13,27.4
2018/9/13,28.2
2018/9/13,28
2018/9/13,28.8
2018/9/13,29.6
2018/9/13,28.7
2018/9/13,28.6
2018/9/13,28.5
2018/9/13,27.9
2018/9/13,27.4
2018/9/13,27.3
2018/9/13,27.3
2018/9/13,27.3
2018/9/13,27.3
2018/9/13,27.1
2018/9/14,26.9
2018/9/14,26.3
2018/9/14,26.1
2018/9/14,26
2018/9/14,25.9
2018/9/14,25.8
2018/9/14,25.9
2018/9/14,26.2
2018/9/14,27.1
2018/9/14,27.5
2018/9/14,27.5
2018/9/14,28.1
2018/9/14,29.1
2018/9/14,29.8
2018/9/14,30.1
2018/9/14,30.2
2018/9/14,29.8
2018/9/14,28.7
2018/9/14,28
2018/9/14,27.8
2018/9/14,27
2018/9/14,26.3
2018/9/14,25.8
2018/9/14,25.3
2018/9/15,25.1
2018/9/15,25.2
2018/9/15,24.7
2018/9/15,24.2
2018/9/15,24.1
2018/9/15,24.2
2018/9/15,24.3
2018/9/15,24.9
2018/9/15,25.8
2018/9/15,26.1
2018/9/15,26.4
2018/9/15,26.3
2018/9/15,25.5
2018/9/15,27.3
2018/9/15,28.8
2018/9/15,27.7
2018/9/15,27.7
2018/9/15,27.4
2018/9/15,26.7
2018/9/15,26.4
2018/9/15,26
2018/9/15,26
2018/9/15,26
2018/9/15,26.3
2018/9/16,26
2018/9/16,25.8
2018/9/16,25.4
2018/9/16,25.3
2018/9/16,25.3
2018/9/16,25.1
2018/9/16,25.5
2018/9/16,26.6
2018/9/16,27.7
2018/9/16,28.6
2018/9/16,29
2018/9/16,29.3
2018/9/16,29.1
2018/9/16,28.8
2018/9/16,28.2
2018/9/16,28.4
2018/9/16,28.1
2018/9/16,26.8
2018/9/16,26.4
2018/9/16,26.6
2018/9/16,26.9
2018/9/16,26.6
2018/9/16,26.1
2018/9/16,25.7
2018/9/17,25.8
2018/9/17,25.9
2018/9/17,25.7
2018/9/17,25.6
2018/9/17,25.6
2018/9/17,25.6
2018/9/17,26
2018/9/17,27.6
2018/9/17,28.7
2018/9/17,29.2
2018/9/17,29.9
2018/9/17,29.6
2018/9/17,30.2
2018/9/17,30.3
2018/9/17,32.1
2018/9/17,31.4
2018/9/17,31
2018/9/17,30.4
2018/9/17,29.8
2018/9/17,29.8
2018/9/17,30.1
2018/9/17,29.8
2018/9/17,29.6
2018/9/17,29.3
2018/9/18,29.2
2018/9/18,29.1
2018/9/18,29
2018/9/18,28.9
2018/9/18,28.8
2018/9/18,28.8
2018/9/18,29.1
2018/9/18,29.3
2018/9/18,29.8
2018/9/18,30.2
2018/9/18,30.7
2018/9/18,31.1
2018/9/18,31.3
2018/9/18,31
2018/9/18,30.9
2018/9/18,30.6
2018/9/18,30.4
2018/9/18,29.9
2018/9/18,29.4
2018/9/18,29.1
2018/9/18,29.1
2018/9/18,29
2018/9/18,29.1
2018/9/18,29.1
2018/9/19,28.9
2018/9/19,28.6
2018/9/19,28.5
2018/9/19,28.3
2018/9/19,28.2
2018/9/19,27.7
2018/9/19,27.8
2018/9/19,28.7
2018/9/19,30
2018/9/19,30.6
2018/9/19,31.3
2018/9/19,31.3
2018/9/19,31.2
2018/9/19,31.8
2018/9/19,31.6
2018/9/19,31.2
2018/9/19,30.9
2018/9/19,30.2
2018/9/19,29.7
2018/9/19,29.3
2018/9/19,29.3
2018/9/19,29.1
2018/9/19,28.9
2018/9/19,28.9
2018/9/20,28.6
2018/9/20,28.4
2018/9/20,28.3
2018/9/20,28.2
2018/9/20,28.5
2018/9/20,28.5
2018/9/20,28.5
2018/9/20,28.9
2018/9/20,29.4
2018/9/20,29.6
2018/9/20,29.7
2018/9/20,30.3
2018/9/20,31.2
2018/9/20,31
2018/9/20,31.2
2018/9/20,30.8
2018/9/20,30.4
2018/9/20,29.9
2018/9/20,29.2
2018/9/20,29.3
2018/9/20,29.5
2018/9/20,29.4
2018/9/20,29.3
2018/9/20,29
2018/9/21,28.2
2018/9/21,27.8
2018/9/21,27.7
2018/9/21,27.8
2018/9/21,27.9
2018/9/21,27.8
2018/9/21,27.6
2018/9/21,28.6
2018/9/21,30
2018/9/21,31
2018/9/21,32
2018/9/21,32.9
2018/9/21,32.7
2018/9/21,32.7
2018/9/21,32.3
2018/9/21,32
2018/9/21,31.3
2018/9/21,30.5
2018/9/21,29.9
2018/9/21,29.5
2018/9/21,29.3
2018/9/21,29.6
2018/9/21,29.6
2018/9/21,29.1
2018/9/22,28.9
2018/9/22,28.5
2018/9/22,28.1
2018/9/22,27.7
2018/9/22,27.5
2018/9/22,27.2
2018/9/22,27.5
2018/9/22,28.8
2018/9/22,30.4
2018/9/22,31.3
2018/9/22,31.6
2018/9/22,31.9
2018/9/22,31.8
2018/9/22,31.8
2018/9/22,32
2018/9/22,31.7
2018/9/22,31
2018/9/22,30.1
2018/9/22,29.6
2018/9/22,29.1
2018/9/22,28.9
2018/9/22,28.7
2018/9/22,28.8
2018/9/22,28.9
2018/9/23,28.7
2018/9/23,28.8
2018/9/23,28.3
2018/9/23,28.3
2018/9/23,28.1
2018/9/23,27.7
2018/9/23,27.8
2018/9/23,28.8
2018/9/23,29.9
2018/9/23,30.8
2018/9/23,31.9
2018/9/23,31.3
2018/9/23,32
2018/9/23,32.2
2018/9/23,31.3
2018/9/23,31
2018/9/23,30.8
2018/9/23,30.5
2018/9/23,29.8
2018/9/23,29.4
2018/9/23,29.1
2018/9/23,28.7
2018/9/23,28.4
2018/9/23,28.2
2018/9/24,27.9
2018/9/24,27.5
2018/9/24,27.2
2018/9/24,26.9
2018/9/24,26.5
2018/9/24,26.2
2018/9/24,26.6
2018/9/24,27.6
2018/9/24,28.9
2018/9/24,30.2
2018/9/24,30.9
2018/9/24,31
2018/9/24,31.2
2018/9/24,31.1
2018/9/24,30.7
2018/9/24,30.6
2018/9/24,29.9
2018/9/24,29
2018/9/24,28.2
2018/9/24,27.8
2018/9/24,27.6
2018/9/24,27.2
2018/9/24,26.7
2018/9/24,26.5
2018/9/25,26.3
2018/9/25,26
2018/9/25,25.9
2018/9/25,25.9
2018/9/25,25.9
2018/9/25,25.9
2018/9/25,26.2
2018/9/25,27.4
2018/9/25,28.9
2018/9/25,30.4
2018/9/25,31.6
2018/9/25,31.8
2018/9/25,32.1
2018/9/25,31.5
2018/9/25,30.9
2018/9/25,30.8
2018/9/25,30.7
2018/9/25,29.1
2018/9/25,28
2018/9/25,27.4
2018/9/25,27.3
2018/9/25,27
2018/9/25,26.7
2018/9/25,26.2
2018/9/26,26
2018/9/26,26
2018/9/26,25.6
2018/9/26,25.4
2018/9/26,25.1
2018/9/26,24.9
2018/9/26,25.1
2018/9/26,26
2018/9/26,26.9
2018/9/26,27.7
2018/9/26,28.2
2018/9/26,28.8
2018/9/26,29
2018/9/26,29.1
2018/9/26,28.5
2018/9/26,27.5
2018/9/26,27
2018/9/26,26.3
2018/9/26,25.9
2018/9/26,25.9
2018/9/26,26
2018/9/26,25.8
2018/9/26,25.6
2018/9/26,25.4
2018/9/27,25.2
2018/9/27,25.2
2018/9/27,25.3
2018/9/27,25.2
2018/9/27,25.1
2018/9/27,25
2018/9/27,25
2018/9/27,25.3
